internal_id,hardness_min,hardness_max,hardness_units,hardness_temperature,yield_min,yield_max,yield_units,yield_temperature,composition.elements,composition.min,composition.max
MITF2720,47,47,[-],20,65,90,MPa,20,Mg,2.2,2.8
MITF2720,47,47,[-],20,65,90,MPa,20,Mn,0.1,0.1
MITF2720,47,47,[-],20,65,90,MPa,20,Other,0.15,0.15
MITF2720,47,47,[-],20,65,90,MPa,20,Si,0.25,0.25
MITF2720,47,47,[-],20,65,90,MPa,20,Zn,0.1,0.1
MITF2800,100,100,[-],20,345,345,MPa,20,Al,93,95.4
MITF2800,100,100,[-],20,345,345,MPa,20,Cr,0.05,0.2
MITF2800,100,100,[-],20,345,345,MPa,20,Cu,0.1,0.1
MITF2800,100,100,[-],20,345,345,MPa,20,Fe,0.4,0.4
MITF2800,100,100,[-],20,345,345,MPa,20,Mg,4.5,5.6
MITF2800,100,100,[-],20,345,345,MPa,20,Mn,0.05,0.2
MITF2800,100,100,[-],20,345,345,MPa,20,Other,0.15,0.15
MITF2800,100,100,[-],20,345,345,MPa,20,Si,0.3,0.3
MITF2800,100,100,[-],20,345,345,MPa,20,Zn,0.1,0.1
MITF1490,55,55,[-],20,165,185,MPa,20,Al,96.8,99
MITF1490,55,55,[-],20,165,185,MPa,20,Cu,0.05,0.2
MITF1490,55,55,[-],20,165,185,MPa,20,Fe,0.7,0.7
MITF1490,55,55,[-],20,165,185,MPa,20,Mn,1,1.5
MITF1490,55,55,[-],20,165,185,MPa,20,Other,0.15,0.15
MITF1490,55,55,[-],20,165,185,MPa,20,Si,0.6,0.6
MITF1490,55,55,[-],20,165,185,MPa,20,Zn,0.1,0.1
MITF1690,77,77,[-],20,215,250,MPa,20,Al,95.6,98.2
MITF1690,77,77,[-],20,215,250,MPa,20,Cu,0.25,0.25
MITF1690,77,77,[-],20,215,250,MPa,20,Fe,0.7,0.7
MITF1690,77,77,[-],20,215,250,MPa,20,Mg,0.8,1.3
MITF1690,77,77,[-],20,215,250,MPa,20,Mn,1,1.5
MITF1690,77,77,[-],20,215,250,MPa,20,Other,0.15,0.15
MITF1690,77,77,[-],20,215,250,MPa,20,Si,0.3,0.3
MITF1690,77,77,[-],20,215,250,MPa,20,Zn,0.25,0.25
MITF3560,25,25,[-],20,50,50,MPa,20,Al,97.5,99.4
MITF3560,25,25,[-],20,50,50,MPa,20,Cr,0.1,0.1
MITF3560,25,25,[-],20,50,50,MPa,20,Cu,0.1,0.1
MITF3560,25,25,[-],20,50,50,MPa,20,Fe,0.35,0.35
MITF3560,25,25,[-],20,50,50,MPa,20,Mg,0.45,0.9
MITF3560,25,25,[-],20,50,50,MPa,20,Mn,0.1,0.1
MITF3560,25,25,[-],20,50,50,MPa,20,Other,0.15,0.15
MITF3560,25,25,[-],20,50,50,MPa,20,Si,0.2,0.6
MITF3560,25,25,[-],20,50,50,MPa,20,Ti,0.1,0.1
MITF3560,25,25,[-],20,50,50,MPa,20,Zn,0.1,0.1
MITF3570,42,42,[-],20,55,90,MPa,20,Al,97.5,99.4
MITF3570,42,42,[-],20,55,90,MPa,20,Cr,0.1,0.1
MITF3570,42,42,[-],20,55,90,MPa,20,Cu,0.1,0.1
MITF3570,42,42,[-],20,55,90,MPa,20,Fe,0.35,0.35
MITF3570,42,42,[-],20,55,90,MPa,20,Mg,0.45,0.9
MITF3570,42,42,[-],20,55,90,MPa,20,Mn,0.1,0.1
MITF3570,42,42,[-],20,55,90,MPa,20,Other,0.15,0.15
MITF3570,42,42,[-],20,55,90,MPa,20,Si,0.2,0.6
MITF3570,42,42,[-],20,55,90,MPa,20,Ti,0.1,0.1
MITF3570,42,42,[-],20,55,90,MPa,20,Zn,0.1,0.1
MITF400,35,35,[-],20,85,125,MPa,20,Al,99.6,100
MITF400,35,35,[-],20,85,125,MPa,20,Cu,0.05,0.05
MITF400,35,35,[-],20,85,125,MPa,20,Fe,0.35,0.35
MITF400,35,35,[-],20,85,125,MPa,20,Mg,0.03,0.03
MITF400,35,35,[-],20,85,125,MPa,20,Mn,0.03,0.03
MITF400,35,35,[-],20,85,125,MPa,20,Si,0.25,0.25
MITF400,35,35,[-],20,85,125,MPa,20,Ti,0.03,0.03
MITF400,35,35,[-],20,85,125,MPa,20,V,0.05,0.05
MITF400,35,35,[-],20,85,125,MPa,20,Zn,0.05,0.05
MITF390,30,30,[-],20,75,105,MPa,20,Al,99.6,100
MITF390,30,30,[-],20,75,105,MPa,20,Cu,0.05,0.05
MITF390,30,30,[-],20,75,105,MPa,20,Fe,0.35,0.35
MITF390,30,30,[-],20,75,105,MPa,20,Mg,0.03,0.03
MITF390,30,30,[-],20,75,105,MPa,20,Mn,0.03,0.03
MITF390,30,30,[-],20,75,105,MPa,20,Si,0.25,0.25
MITF390,30,30,[-],20,75,105,MPa,20,Ti,0.03,0.03
MITF390,30,30,[-],20,75,105,MPa,20,V,0.05,0.05
MITF390,30,30,[-],20,75,105,MPa,20,Zn,0.05,0.05
MITF790,100,100,[-],20,275,315,MPa,20,Al,91.3,94.6
MITF790,100,100,[-],20,275,315,MPa,20,Bi,0.2,0.6
MITF790,100,100,[-],20,275,315,MPa,20,Cu,5,6
MITF790,100,100,[-],20,275,315,MPa,20,Fe,0.7,0.7
MITF790,100,100,[-],20,275,315,MPa,20,Pb,0.2,0.6
MITF790,100,100,[-],20,275,315,MPa,20,Other,0.15,0.15
MITF790,100,100,[-],20,275,315,MPa,20,Si,0.4,0.4
MITF790,100,100,[-],20,275,315,MPa,20,Zn,0.3,0.3
MITF900,135,135,[-],20,350,415,MPa,20,Al,90.4,95
MITF900,135,135,[-],20,350,415,MPa,20,Cr,0.1,0.1
MITF900,135,135,[-],20,350,415,MPa,20,Cu,3.9,5
MITF900,135,135,[-],20,350,415,MPa,20,Fe,0.7,0.7
MITF900,135,135,[-],20,350,415,MPa,20,Mg,0.2,0.8
MITF900,135,135,[-],20,350,415,MPa,20,Mn,0.4,1.2
MITF900,135,135,[-],20,350,415,MPa,20,Other,0.15,0.15
MITF900,135,135,[-],20,350,415,MPa,20,Si,0.5,1.2
MITF900,135,135,[-],20,350,415,MPa,20,Ti,0.15,0.15
MITF900,135,135,[-],20,350,415,MPa,20,Zn,0.25,0.25
MITF900,135,135,[-],20,350,415,MPa,20,Zr,0.2,0.2
MITF3840,150,150,[-],20,380,505,MPa,20,Al,86.9,91.4
MITF3840,150,150,[-],20,380,505,MPa,20,Cr,0.18,0.28
MITF3840,150,150,[-],20,380,505,MPa,20,Cu,1.2,2
MITF3840,150,150,[-],20,380,505,MPa,20,Fe,0.5,0.5
MITF3840,150,150,[-],20,380,505,MPa,20,Mg,2.1,2.9
MITF3840,150,150,[-],20,380,505,MPa,20,Mn,0.3,0.3
MITF3840,150,150,[-],20,380,505,MPa,20,Other,0.15,0.15
MITF3840,150,150,[-],20,380,505,MPa,20,Si,0.4,0.4
MITF3840,150,150,[-],20,380,505,MPa,20,Ti,0.2,0.2
MITF3840,150,150,[-],20,380,505,MPa,20,Zn,5.1,6.1
MITF3840,150,150,[-],20,380,505,MPa,20,Zr,0.25,0.25
MITF1660,52,52,[-],20,145,170,MPa,20,Al,95.6,98.2
MITF1660,52,52,[-],20,145,170,MPa,20,Cu,0.25,0.25
MITF1660,52,52,[-],20,145,170,MPa,20,Fe,0.7,0.7
MITF1660,52,52,[-],20,145,170,MPa,20,Mg,0.8,1.3
MITF1660,52,52,[-],20,145,170,MPa,20,Mn,1,1.5
MITF1660,52,52,[-],20,145,170,MPa,20,Other,0.15,0.15
MITF1660,52,52,[-],20,145,170,MPa,20,Si,0.3,0.3
MITF1660,52,52,[-],20,145,170,MPa,20,Zn,0.25,0.25
MITF1680,70,70,[-],20,190,230,MPa,20,Al,95.6,98.2
MITF1680,70,70,[-],20,190,230,MPa,20,Cu,0.25,0.25
MITF1680,70,70,[-],20,190,230,MPa,20,Fe,0.7,0.7
MITF1680,70,70,[-],20,190,230,MPa,20,Mg,0.8,1.3
MITF1680,70,70,[-],20,190,230,MPa,20,Mn,1,1.5
MITF1680,70,70,[-],20,190,230,MPa,20,Other,0.15,0.15
MITF1680,70,70,[-],20,190,230,MPa,20,Si,0.3,0.3
MITF1680,70,70,[-],20,190,230,MPa,20,Zn,0.25,0.25
MITF1700,45,45,[-],20,60,70,MPa,20,Al,95.6,98.2
MITF1700,45,45,[-],20,60,70,MPa,20,Cu,0.25,0.25
MITF1700,45,45,[-],20,60,70,MPa,20,Fe,0.7,0.7
MITF1700,45,45,[-],20,60,70,MPa,20,Mg,0.8,1.3
MITF1700,45,45,[-],20,60,70,MPa,20,Mn,1,1.5
MITF1700,45,45,[-],20,60,70,MPa,20,Other,0.15,0.15
MITF1700,45,45,[-],20,60,70,MPa,20,Si,0.3,0.3
MITF1700,45,45,[-],20,60,70,MPa,20,Zn,0.25,0.25
MITF2190,41,41,[-],20,105,140,MPa,20,Al,97,99.5
MITF2190,41,41,[-],20,105,140,MPa,20,Cr,0.1,0.1
MITF2190,41,41,[-],20,105,140,MPa,20,Cu,0.2,0.2
MITF2190,41,41,[-],20,105,140,MPa,20,Fe,0.7,0.7
MITF2190,41,41,[-],20,105,140,MPa,20,Mg,0.5,1.1
MITF2190,41,41,[-],20,105,140,MPa,20,Mn,0.2,0.2
MITF2190,41,41,[-],20,105,140,MPa,20,Other,0.15,0.15
MITF2190,41,41,[-],20,105,140,MPa,20,Si,0.3,0.3
MITF2190,41,41,[-],20,105,140,MPa,20,Zn,0.25,0.25
MITF2760,105,105,[-],20,405,405,MPa,20,Al,93,95.4
MITF2760,105,105,[-],20,405,405,MPa,20,Cr,0.05,0.2
MITF2760,105,105,[-],20,405,405,MPa,20,Cu,0.1,0.1
MITF2760,105,105,[-],20,405,405,MPa,20,Fe,0.4,0.4
MITF2760,105,105,[-],20,405,405,MPa,20,Mg,4.5,5.6
MITF2760,105,105,[-],20,405,405,MPa,20,Mn,0.05,0.2
MITF2760,105,105,[-],20,405,405,MPa,20,Other,0.15,0.15
MITF2760,105,105,[-],20,405,405,MPa,20,Si,0.3,0.3
MITF2760,105,105,[-],20,405,405,MPa,20,Zn,0.1,0.1
MITF3680,95,95,[-],20,240,270,MPa,20,Al,97.5,99.4
MITF3680,95,95,[-],20,240,270,MPa,20,Cr,0.1,0.1
MITF3680,95,95,[-],20,240,270,MPa,20,Cu,0.1,0.1
MITF3680,95,95,[-],20,240,270,MPa,20,Fe,0.35,0.35
MITF3680,95,95,[-],20,240,270,MPa,20,Mg,0.45,0.9
MITF3680,95,95,[-],20,240,270,MPa,20,Mn,0.1,0.1
MITF3680,95,95,[-],20,240,270,MPa,20,Other,0.15,0.15
MITF3680,95,95,[-],20,240,270,MPa,20,Si,0.2,0.6
MITF3680,95,95,[-],20,240,270,MPa,20,Ti,0.1,0.1
MITF3680,95,95,[-],20,240,270,MPa,20,Zn,0.1,0.1
MITF3240,70,70,[-],20,130,180,MPa,20,Al,94.5,97.1
MITF3240,70,70,[-],20,130,180,MPa,20,Cr,0.05,0.2
MITF3240,70,70,[-],20,130,180,MPa,20,Cu,0.1,0.1
MITF3240,70,70,[-],20,130,180,MPa,20,Fe,0.4,0.4
MITF3240,70,70,[-],20,130,180,MPa,20,Mg,2.4,3
MITF3240,70,70,[-],20,130,180,MPa,20,Mn,0.5,1
MITF3240,70,70,[-],20,130,180,MPa,20,Other,0.15,0.15
MITF3240,70,70,[-],20,130,180,MPa,20,Si,0.25,0.25
MITF3240,70,70,[-],20,130,180,MPa,20,Ti,0.2,0.2
MITF3240,70,70,[-],20,130,180,MPa,20,Zn,0.25,0.25
MITF3250,62,62,[-],20,85,125,MPa,20,Al,94.5,97.1
MITF3250,62,62,[-],20,85,125,MPa,20,Cr,0.05,0.2
MITF3250,62,62,[-],20,85,125,MPa,20,Cu,0.1,0.1
MITF3250,62,62,[-],20,85,125,MPa,20,Fe,0.4,0.4
MITF3250,62,62,[-],20,85,125,MPa,20,Mg,2.4,3
MITF3250,62,62,[-],20,85,125,MPa,20,Mn,0.5,1
MITF3250,62,62,[-],20,85,125,MPa,20,Other,0.15,0.15
MITF3250,62,62,[-],20,85,125,MPa,20,Si,0.25,0.25
MITF3250,62,62,[-],20,85,125,MPa,20,Ti,0.2,0.2
MITF3250,62,62,[-],20,85,125,MPa,20,Zn,0.25,0.25
MITF3360,62,62,[-],20,85,115,MPa,20,Al,94.5,97.1
MITF3360,62,62,[-],20,85,115,MPa,20,Cr,0.05,0.2
MITF3360,62,62,[-],20,85,115,MPa,20,Cu,0.1,0.1
MITF3360,62,62,[-],20,85,115,MPa,20,Fe,0.4,0.4
MITF3360,62,62,[-],20,85,115,MPa,20,Mg,2.4,3
MITF3360,62,62,[-],20,85,115,MPa,20,Mn,0.5,1
MITF3360,62,62,[-],20,85,115,MPa,20,Other,0.15,0.15
MITF3360,62,62,[-],20,85,115,MPa,20,Si,0.25,0.25
MITF3360,62,62,[-],20,85,115,MPa,20,Ti,0.2,0.2
MITF3360,62,62,[-],20,85,115,MPa,20,Zn,0.25,0.25
MITF370,23,23,[-],20,30,75,MPa,20,Al,99.6,100
MITF370,23,23,[-],20,30,75,MPa,20,Cu,0.05,0.05
MITF370,23,23,[-],20,30,75,MPa,20,Fe,0.35,0.35
MITF370,23,23,[-],20,30,75,MPa,20,Mg,0.03,0.03
MITF370,23,23,[-],20,30,75,MPa,20,Mn,0.03,0.03
MITF370,23,23,[-],20,30,75,MPa,20,Si,0.25,0.25
MITF370,23,23,[-],20,30,75,MPa,20,Ti,0.03,0.03
MITF370,23,23,[-],20,30,75,MPa,20,V,0.05,0.05
MITF370,23,23,[-],20,30,75,MPa,20,Zn,0.05,0.05
MITF1010,120,120,[-],20,290,345,MPa,20,Al,90.7,94.7
MITF1010,120,120,[-],20,290,345,MPa,20,Cr,0.1,0.1
MITF1010,120,120,[-],20,290,345,MPa,20,Cu,3.8,4.9
MITF1010,120,120,[-],20,290,345,MPa,20,Fe,0.5,0.5
MITF1010,120,120,[-],20,290,345,MPa,20,Mg,1.2,1.8
MITF1010,120,120,[-],20,290,345,MPa,20,Mn,0.3,0.9
MITF1010,120,120,[-],20,290,345,MPa,20,Other,0.15,0.15
MITF1010,120,120,[-],20,290,345,MPa,20,Si,0.5,0.5
MITF1010,120,120,[-],20,290,345,MPa,20,Ti,0.15,0.15
MITF1010,120,120,[-],20,290,345,MPa,20,Zn,0.25,0.25
MITF1010,120,120,[-],20,290,345,MPa,20,Zr,0.2,0.2
MITF2200,46,46,[-],20,125,165,MPa,20,Al,97,99.5
MITF2200,46,46,[-],20,125,165,MPa,20,Cr,0.1,0.1
MITF2200,46,46,[-],20,125,165,MPa,20,Cu,0.2,0.2
MITF2200,46,46,[-],20,125,165,MPa,20,Fe,0.7,0.7
MITF2200,46,46,[-],20,125,165,MPa,20,Mg,0.5,1.1
MITF2200,46,46,[-],20,125,165,MPa,20,Mn,0.2,0.2
MITF2200,46,46,[-],20,125,165,MPa,20,Other,0.15,0.15
MITF2200,46,46,[-],20,125,165,MPa,20,Si,0.3,0.3
MITF2200,46,46,[-],20,125,165,MPa,20,Zn,0.25,0.25
MITF2560,36,36,[-],20,40,55,MPa,20,Al,96.3,98.9
MITF2560,36,36,[-],20,40,55,MPa,20,Cr,0.1,0.1
MITF2560,36,36,[-],20,40,55,MPa,20,Cu,0.2,0.2
MITF2560,36,36,[-],20,40,55,MPa,20,Fe,0.7,0.7
MITF2560,36,36,[-],20,40,55,MPa,20,Mg,1.1,1.8
MITF2560,36,36,[-],20,40,55,MPa,20,Mn,0.1,0.1
MITF2560,36,36,[-],20,40,55,MPa,20,Other,0.15,0.15
MITF2560,36,36,[-],20,40,55,MPa,20,Si,0.4,0.4
MITF2560,36,36,[-],20,40,55,MPa,20,Zn,0.25,0.25
MITF2690,68,68,[-],20,180,215,MPa,20,Al,95.8,97.7
MITF2690,68,68,[-],20,180,215,MPa,20,Cr,0.15,0.35
MITF2690,68,68,[-],20,180,215,MPa,20,Cu,0.1,0.1
MITF2690,68,68,[-],20,180,215,MPa,20,Fe,0.4,0.4
MITF2690,68,68,[-],20,180,215,MPa,20,Mg,2.2,2.8
MITF2690,68,68,[-],20,180,215,MPa,20,Mn,0.1,0.1
MITF2690,68,68,[-],20,180,215,MPa,20,Other,0.15,0.15
MITF2690,68,68,[-],20,180,215,MPa,20,Si,0.25,0.25
MITF2690,68,68,[-],20,180,215,MPa,20,Zn,0.1,0.1
MITF2710,77,77,[-],20,215,255,MPa,20,Al,95.8,97.7
MITF2710,77,77,[-],20,215,255,MPa,20,Cr,0.15,0.35
MITF2710,77,77,[-],20,215,255,MPa,20,Cu,0.1,0.1
MITF2710,77,77,[-],20,215,255,MPa,20,Fe,0.4,0.4
MITF2710,77,77,[-],20,215,255,MPa,20,Mg,2.2,2.8
MITF2710,77,77,[-],20,215,255,MPa,20,Mn,0.1,0.1
MITF2710,77,77,[-],20,215,255,MPa,20,Other,0.15,0.15
MITF2710,77,77,[-],20,215,255,MPa,20,Si,0.25,0.25
MITF2710,77,77,[-],20,215,255,MPa,20,Zn,0.1,0.1
MITF3200,73,73,[-],20,200,230,MPa,20,Al,94.4,96.8
MITF3200,73,73,[-],20,200,230,MPa,20,Cr,0.15,0.35
MITF3200,73,73,[-],20,200,230,MPa,20,Cu,0.1,0.1
MITF3200,73,73,[-],20,200,230,MPa,20,Fe,0.4,0.4
MITF3200,73,73,[-],20,200,230,MPa,20,Mg,3.1,3.9
MITF3200,73,73,[-],20,200,230,MPa,20,Mn,0.1,0.1
MITF3200,73,73,[-],20,200,230,MPa,20,Other,0.15,0.15
MITF3200,73,73,[-],20,200,230,MPa,20,Si,0.25,0.25
MITF3200,73,73,[-],20,200,230,MPa,20,Ti,0.2,0.2
MITF3200,73,73,[-],20,200,230,MPa,20,Zn,0.2,0.2
MITF1460,35,35,[-],20,85,125,MPa,20,Al,96.8,99
MITF1460,35,35,[-],20,85,125,MPa,20,Cu,0.05,0.2
MITF1460,35,35,[-],20,85,125,MPa,20,Fe,0.7,0.7
MITF1460,35,35,[-],20,85,125,MPa,20,Mn,1,1.5
MITF1460,35,35,[-],20,85,125,MPa,20,Other,0.15,0.15
MITF1460,35,35,[-],20,85,125,MPa,20,Si,0.6,0.6
MITF1460,35,35,[-],20,85,125,MPa,20,Zn,0.1,0.1
MITF1670,63,63,[-],20,170,200,MPa,20,Al,95.6,98.2
MITF1670,63,63,[-],20,170,200,MPa,20,Cu,0.25,0.25
MITF1670,63,63,[-],20,170,200,MPa,20,Fe,0.7,0.7
MITF1670,63,63,[-],20,170,200,MPa,20,Mg,0.8,1.3
MITF1670,63,63,[-],20,170,200,MPa,20,Mn,1,1.5
MITF1670,63,63,[-],20,170,200,MPa,20,Other,0.15,0.15
MITF1670,63,63,[-],20,170,200,MPa,20,Si,0.3,0.3
MITF1670,63,63,[-],20,170,200,MPa,20,Zn,0.25,0.25
MITF3330,81,81,[-],20,200,240,MPa,20,Al,94.5,97.1
MITF3330,81,81,[-],20,200,240,MPa,20,Cr,0.05,0.2
MITF3330,81,81,[-],20,200,240,MPa,20,Cu,0.1,0.1
MITF3330,81,81,[-],20,200,240,MPa,20,Fe,0.4,0.4
MITF3330,81,81,[-],20,200,240,MPa,20,Mg,2.4,3
MITF3330,81,81,[-],20,200,240,MPa,20,Mn,0.5,1
MITF3330,81,81,[-],20,200,240,MPa,20,Other,0.15,0.15
MITF3330,81,81,[-],20,200,240,MPa,20,Si,0.25,0.25
MITF3330,81,81,[-],20,200,240,MPa,20,Ti,0.2,0.2
MITF3330,81,81,[-],20,200,240,MPa,20,Zn,0.25,0.25
MITF3830,60,60,[-],20,105,105,MPa,20,Al,86.9,91.4
MITF3830,60,60,[-],20,105,105,MPa,20,Cr,0.18,0.28
MITF3830,60,60,[-],20,105,105,MPa,20,Cu,1.2,2
MITF3830,60,60,[-],20,105,105,MPa,20,Fe,0.5,0.5
MITF3830,60,60,[-],20,105,105,MPa,20,Mg,2.1,2.9
MITF3830,60,60,[-],20,105,105,MPa,20,Mn,0.3,0.3
MITF3830,60,60,[-],20,105,105,MPa,20,Other,0.15,0.15
MITF3830,60,60,[-],20,105,105,MPa,20,Si,0.4,0.4
MITF3830,60,60,[-],20,105,105,MPa,20,Ti,0.2,0.2
MITF3830,60,60,[-],20,105,105,MPa,20,Zn,5.1,6.1
MITF3830,60,60,[-],20,105,105,MPa,20,Zr,0.25,0.25
MINFM7231,0,223,[-],20,655,655,MPa,20,C,0.37,0.45
MINFM7231,0,223,[-],20,655,655,MPa,20,Fe,97.7299,98.1999
MINFM7231,0,223,[-],20,655,655,MPa,20,Mn,1.35,1.65
MINFM7231,0,223,[-],20,655,655,MPa,20,P,0,0.04
MINFM7231,0,223,[-],20,655,655,MPa,20,S,0.08,0.13
MINFM7285,0,121,[-],20,235,235,MPa,20,C,0,0.15
MINFM7285,0,121,[-],20,235,235,MPa,20,Fe,97.9099,98.6999
MINFM7285,0,121,[-],20,235,235,MPa,20,Pb,0.15,0.35
MINFM7285,0,121,[-],20,235,235,MPa,20,Mn,0.85,1.15
MINFM7285,0,121,[-],20,235,235,MPa,20,P,0.04,0.09
MINFM7285,0,121,[-],20,235,235,MPa,20,S,0.26,0.35
MINFM7373,160,160,[-],20,240,240,MPa,20,C,0,0.15
MINFM7373,160,160,[-],20,240,240,MPa,20,Cr,17,19
MINFM7373,160,160,[-],20,240,240,MPa,20,Fe,67.0499,74.8499
MINFM7373,160,160,[-],20,240,240,MPa,20,Mn,0,2
MINFM7373,160,160,[-],20,240,240,MPa,20,Mo,0,0.6
MINFM7373,160,160,[-],20,240,240,MPa,20,Ni,8,10
MINFM7373,160,160,[-],20,240,240,MPa,20,P,0,0.2
MINFM7373,160,160,[-],20,240,240,MPa,20,Si,0,1
MINFM7373,160,160,[-],20,240,240,MPa,20,S,0,0.15
MINFM7454,0,170,[-],20,275,275,MPa,20,C,0,0.08
MINFM7454,0,170,[-],20,275,275,MPa,20,Cr,24,26
MINFM7454,0,170,[-],20,275,275,MPa,20,Fe,48.3449,56.9999
MINFM7454,0,170,[-],20,275,275,MPa,20,Mn,0,2
MINFM7454,0,170,[-],20,275,275,MPa,20,Ni,19,22
MINFM7454,0,170,[-],20,275,275,MPa,20,P,0,0.045
MINFM7454,0,170,[-],20,275,275,MPa,20,Si,0,1.5
MINFM7454,0,170,[-],20,275,275,MPa,20,S,0,0.03
MINFM7376,160,160,[-],20,240,240,MPa,20,C,0,0.15
MINFM7376,160,160,[-],20,240,240,MPa,20,Cr,17,19
MINFM7376,160,160,[-],20,240,240,MPa,20,Fe,67.5899,74.8499
MINFM7376,160,160,[-],20,240,240,MPa,20,Mn,0,2
MINFM7376,160,160,[-],20,240,240,MPa,20,Ni,8,10
MINFM7376,160,160,[-],20,240,240,MPa,20,P,0,0.2
MINFM7376,160,160,[-],20,240,240,MPa,20,Se,0,0.15
MINFM7376,160,160,[-],20,240,240,MPa,20,Si,0,1
MINFM7376,160,160,[-],20,240,240,MPa,20,S,0,0.06
MINFM50412,0,170,[-],20,275,275,MPa,20,C,0,0.08
MINFM50412,0,170,[-],20,275,275,MPa,20,Cr,22,24
MINFM50412,0,170,[-],20,275,275,MPa,20,Fe,57.8449,65.9999
MINFM50412,0,170,[-],20,275,275,MPa,20,Mn,0,2
MINFM50412,0,170,[-],20,275,275,MPa,20,Ni,12,15
MINFM50412,0,170,[-],20,275,275,MPa,20,P,0,0.045
MINFM50412,0,170,[-],20,275,275,MPa,20,Si,0,1
MINFM50412,0,170,[-],20,275,275,MPa,20,S,0,0.03
MINFM7446,0,160,[-],20,275,275,MPa,20,C,0,0.25
MINFM7446,0,160,[-],20,275,275,MPa,20,Cr,24,26
MINFM7446,0,160,[-],20,275,275,MPa,20,Fe,48.1749,56.9999
MINFM7446,0,160,[-],20,275,275,MPa,20,Mn,0,2
MINFM7446,0,160,[-],20,275,275,MPa,20,Ni,19,22
MINFM7446,0,160,[-],20,275,275,MPa,20,P,0,0.045
MINFM7446,0,160,[-],20,275,275,MPa,20,Si,0,1.5
MINFM7446,0,160,[-],20,275,275,MPa,20,S,0,0.03
MINFM7521,0,160,[-],20,240,240,MPa,20,C,0,0.08
MINFM7521,0,160,[-],20,240,240,MPa,20,Cr,17,19
MINFM7521,0,160,[-],20,240,240,MPa,20,Fe,64.0949,73.9999
MINFM7521,0,160,[-],20,240,240,MPa,20,Mn,0,2
MINFM7521,0,160,[-],20,240,240,MPa,20,Ni,9,13
MINFM7521,0,160,[-],20,240,240,MPa,20,P,0,0.045
MINFM7521,0,160,[-],20,240,240,MPa,20,Si,0,0.75
MINFM7521,0,160,[-],20,240,240,MPa,20,S,0,0.03
MINFM7687,0,235,[-],20,620,620,MPa,20,C,0,0.15
MINFM7687,0,235,[-],20,620,620,MPa,20,Cr,11.5,13.5
MINFM7687,0,235,[-],20,620,620,MPa,20,Fe,81.7799,87.2499
MINFM7687,0,235,[-],20,620,620,MPa,20,Mn,0,1
MINFM7687,0,235,[-],20,620,620,MPa,20,Ni,1.25,2.5
MINFM7687,0,235,[-],20,620,620,MPa,20,P,0,0.04
MINFM7687,0,235,[-],20,620,620,MPa,20,Si,0,1
MINFM7687,0,235,[-],20,620,620,MPa,20,S,0,0.03
MINFM7563,255,331,[-],20,0,786,MPa,20,C,0.2,0.25
MINFM7563,255,331,[-],20,0,786,MPa,20,Fe,98.1749,98.7499
MINFM7563,255,331,[-],20,0,786,MPa,20,Mn,0.7,0.9
MINFM7563,255,331,[-],20,0,786,MPa,20,Mo,0.2,0.3
MINFM7563,255,331,[-],20,0,786,MPa,20,P,0,0.04
MINFM7563,255,331,[-],20,0,786,MPa,20,Si,0.15,0.35
MINFM7563,255,331,[-],20,0,786,MPa,20,S,0,0.04
MINFM7921,0,160,[-],20,276,276,MPa,20,C,0,0.12
MINFM7921,0,160,[-],20,276,276,MPa,20,Cr,16,18
MINFM7921,0,160,[-],20,276,276,MPa,20,Fe,77.8599,83.2499
MINFM7921,0,160,[-],20,276,276,MPa,20,Mn,0,1
MINFM7921,0,160,[-],20,276,276,MPa,20,Mo,0.75,1.25
MINFM7921,0,160,[-],20,276,276,MPa,20,P,0,0.04
MINFM7921,0,160,[-],20,276,276,MPa,20,Si,0,1
MINFM7921,0,160,[-],20,276,276,MPa,20,S,0,0.03
MINFM7827,0,260,[-],20,655,655,MPa,20,C,0,0.2
MINFM7827,0,260,[-],20,655,655,MPa,20,Cr,15,17
MINFM7827,0,260,[-],20,655,655,MPa,20,Fe,78.2299,83.7499
MINFM7827,0,260,[-],20,655,655,MPa,20,Mn,0,1
MINFM7827,0,260,[-],20,655,655,MPa,20,Ni,1.25,2.5
MINFM7827,0,260,[-],20,655,655,MPa,20,P,0,0.04
MINFM7827,0,260,[-],20,655,655,MPa,20,Si,0,1
MINFM7827,0,260,[-],20,655,655,MPa,20,S,0,0.03
MINFM7928,0,215,[-],20,415,415,MPa,20,C,0.6,0.75
MINFM7928,0,215,[-],20,415,415,MPa,20,Cr,16,18
MINFM7928,0,215,[-],20,415,415,MPa,20,Fe,78.4299,83.3999
MINFM7928,0,215,[-],20,415,415,MPa,20,Mn,0,1
MINFM7928,0,215,[-],20,415,415,MPa,20,Mo,0,0.75
MINFM7928,0,215,[-],20,415,415,MPa,20,P,0,0.04
MINFM7928,0,215,[-],20,415,415,MPa,20,Si,0,1
MINFM7928,0,215,[-],20,415,415,MPa,20,S,0,0.03
MINFM7927,0,215,[-],20,415,415,MPa,20,C,0.6,0.75
MINFM7927,0,215,[-],20,415,415,MPa,20,Cr,16,18
MINFM7927,0,215,[-],20,415,415,MPa,20,Fe,78.4299,83.3999
MINFM7927,0,215,[-],20,415,415,MPa,20,Mn,0,1
MINFM7927,0,215,[-],20,415,415,MPa,20,Mo,0,0.75
